Name,Location,Price,Area,Rooms,Interior,City,price,Property_type
Flat Schiekade,3033 BE Rotterdam (Agniesebuurt),2095,136,2,2,Rotterdam,2095,Apartment
Flat Frederikstraat 550,3034 LN Rotterdam (Oud Crooswijk),874,35,2,0,Rotterdam,874,Apartment
Flat Baljuwplein,3033 XE Rotterdam (Provenierswijk),1995,90,3,1,Rotterdam,1995,Apartment
Flat Berberisweg,3053 PL Rotterdam (Schiebroek),1950,114,3,1,Rotterdam,1950,Apartment
House Abraham Kuyperlaan 82 B 02,3038 PN Rotterdam (Bergpolder),2750,114,2,2,Rotterdam,2750,House
Flat Poolsestraat 19 B,3028 EM Rotterdam (Oud Mathenesse),787,50,2,0,Rotterdam,787,Apartment
Room Graaf Florisstraat,3021 CE Rotterdam (Middelland),759,29,1,1,Rotterdam,759,Room
Flat Prins Hendrikkade 10 N,3071 KB Rotterdam (Noordereiland),1600,76,2,1,Rotterdam,1600,Apartment
Flat Kipstraat 51 B,3011 ZX Rotterdam (Stadsdriehoek),1500,70,2,0,Rotterdam,1500,Apartment
Flat 1e Jerichostraat,3061 GD Rotterdam (Kralingen West),2100,80,2,1,Rotterdam,2100,Apartment
Flat Wierdsmaplein 38,3072 MD Rotterdam (Kop van Zuid),3495,160,4,2,Rotterdam,3495,Apartment
Flat Statenweg 62 A,3039 JE Rotterdam (Blijdorp),2750,85,4,1,Rotterdam,2750,Apartment
Flat Proveniersstraat,3033 CN Rotterdam (Provenierswijk),1395,25,1,2,Rotterdam,1395,Apartment
Room Rubensstraat,3061 ZX Rotterdam (Kralingen West),600,10,1,1,Rotterdam,600,Room
Flat Lambertusstraat,3062 XA Rotterdam (Kralingen Oost),1995,91,2,2,Rotterdam,1995,Apartment
Flat West-Kruiskade,3014 AL Rotterdam (Oude Westen),1034,57,2,1,Rotterdam,1034,Apartment
Room Socratesstraat,3076 BZ Rotterdam (Lombardijen),460,12,1,2,Rotterdam,460,Room
Flat Laan op Zuid,3071 AC Rotterdam (Kop van Zuid - Entrepot),2250,118,3,2,Rotterdam,2250,Apartment
Flat Boergoensevliet,3082 KH Rotterdam (Oud Charlois),1750,83,2,2,Rotterdam,1750,Apartment
Flat Claes de Vrieselaan,3021 JE Rotterdam (Middelland),1950,67,3,2,Rotterdam,1950,Apartment
Flat Stadhoudersplein,3039 ER Rotterdam (Blijdorp),1850,85,3,1,Rotterdam,1850,Apartment
Flat Westblaak,3012 KC Rotterdam (Cool),760,41,2,2,Rotterdam,760,Apartment
Flat Gouvernestraat 117 2,3014 PL Rotterdam (Oude Westen),907,45,3,0,Rotterdam,907,Apartment
Flat Gouvernestraat 117 1,3014 PL Rotterdam (Oude Westen),960,45,3,0,Rotterdam,960,Apartment
Flat Botersloot,3011 HE Rotterdam (Stadsdriehoek),2575,81,3,2,Rotterdam,2575,Apartment
Flat Moerkerkestraat,3081 RN Rotterdam (Tarwewijk),807,102,2,0,Rotterdam,807,Apartment
Flat Laan op Zuid,3071 AC Rotterdam (Kop van Zuid - Entrepot),2175,88,4,1,Rotterdam,2175,Apartment
Flat Bijlwerffstraat 17 A-02,3039 VD Rotterdam (Blijdorp),2950,95,6,1,Rotterdam,2950,Apartment
Flat Mattenbiesstraat 92,3056 RH Rotterdam (Terbregge),2550,80,3,2,Rotterdam,2550,Apartment
Flat Chabotlaan,3055 AE Rotterdam (Molenlaankwartier),2000,101,3,2,Rotterdam,2000,Apartment
House Zestienhovensekade 197,3043 KM Rotterdam (Overschie),2500,105,3,2,Rotterdam,2500,House
Flat Karmelweg,3061 KG Rotterdam (Kralingen West),1700,70,3,1,Rotterdam,1700,Apartment
Flat Hoogstraat 88 B,3011 PT Rotterdam (Stadsdriehoek),2750,87,4,2,Rotterdam,2750,Apartment
Flat Heemraadssingel 237 B,3023 CD Rotterdam (Nieuwe Westen),2995,112,3,1,Rotterdam,2995,Apartment
Flat Admiraliteitskade,3063 EA Rotterdam (Struisenburg),2250,70,4,1,Rotterdam,2250,Apartment
Flat Baan,3011 CB Rotterdam (Stadsdriehoek),3250,113,3,2,Rotterdam,3250,Apartment
Flat Socratesstraat,3076 BZ Rotterdam (Lombardijen),1990,55,3,2,Rotterdam,1990,Apartment
Flat Bruijnstraat,3026 VA Rotterdam (Tussendijken),1449,59,2,1,Rotterdam,1449,Apartment
Flat Kralingse Plaslaan,3061 DH Rotterdam (Kralingen West),2150,85,2,2,Rotterdam,2150,Apartment
Flat Rijnhavenkade,3072 JS Rotterdam (Katendrecht),2600,81,2,2,Rotterdam,2600,Apartment
Flat Krabbendijkestraat,3086 LP Rotterdam (Pendrecht),1800,68,4,2,Rotterdam,1800,Apartment
Flat Kruisplein,3012 CC Rotterdam (Cool),2500,70,2,2,Rotterdam,2500,Apartment
Flat Van Oldenbarneveltplaats,3012 AJ Rotterdam (Cool),1995,85,3,1,Rotterdam,1995,Apartment
Flat Van Oldenbarneveltplaats,3012 AM Rotterdam (Cool),2250,89,4,1,Rotterdam,2250,Apartment
Studio Witte de Withstraat,3012 BT Rotterdam (Cool),1325,50,1,2,Rotterdam,1325,Studio
Flat Abraham Kuyperlaan,3038 PD Rotterdam (Bergpolder),1795,50,1,2,Rotterdam,1795,Apartment
Flat K.P. van der Mandelelaan,3062 MB Rotterdam (Kralingen Oost),670,26,1,1,Rotterdam,670,Apartment
Flat K.P. van der Mandelelaan,3062 MB Rotterdam (Kralingen Oost),1450,41,2,1,Rotterdam,1450,Apartment
Flat 's-Gravenweg 663,3065 SC Rotterdam ('s-Gravenland),3300,60,3,2,Rotterdam,3300,Apartment
Flat Sint-Jobskade,3024 EN Rotterdam (Schiemond),2095,97,4,1,Rotterdam,2095,Apartment
Flat Paradijslaan,3034 ST Rotterdam (Nieuw Crooswijk),1925,76,3,1,Rotterdam,1925,Apartment
Studio Eendrachtsweg,3012 LG Rotterdam (Cool),1875,51,1,2,Rotterdam,1875,Studio
Flat G.H. Betzweg,3068 AZ Rotterdam (Oosterflank),1660,43,2,2,Rotterdam,1660,Apartment
Flat G.H. Betzweg,3068 AZ Rotterdam (Oosterflank),2285,67,3,2,Rotterdam,2285,Apartment
Flat Brouwhuisstraat,3071 JE Rotterdam (Feijenoord),2750,83,3,2,Rotterdam,2750,Apartment
Flat Oostmaaslaan,3063 AP Rotterdam (Struisenburg),1450,70,1,2,Rotterdam,1450,Apartment
House Eendrachtsstraat 157 A,3012 XK Rotterdam (Cool),2500,217,5,0,Rotterdam,2500,House
Flat Narcissenstraat,3073 CM Rotterdam (Bloemhof),925,50,2,1,Rotterdam,925,Apartment
Flat Sint-Jacobsplaats,3011 DD Rotterdam (Stadsdriehoek),2695,68,2,2,Rotterdam,2695,Apartment
Room Westblaak,3012 KP Rotterdam (Cool),477,15,1,2,Rotterdam,477,Room
Flat Nieuwe Binnenweg 348 A,3023 ES Rotterdam (Nieuwe Westen),2900,165,4,1,Rotterdam,2900,Apartment
Flat Westblaak,3012 KP Rotterdam (Cool),770,40,2,2,Rotterdam,770,Apartment
Flat Lisbloemstraat 13 A,3051 TM Rotterdam (Hillegersberg Zuid),2150,76,3,2,Rotterdam,2150,Apartment
Flat 's-Gravenweg,3065 SC Rotterdam ('s-Gravenland),1395,56,2,0,Rotterdam,1395,Apartment
Flat Baan 34 D 12,3011 CB Rotterdam (Stadsdriehoek),1950,56,2,1,Rotterdam,1950,Apartment
Flat Versijdenstraat,3033 TJ Rotterdam (Provenierswijk),870,39,2,1,Rotterdam,870,Apartment
Flat Stieltjesstraat,3071 JW Rotterdam (Kop van Zuid - Entrepot),1064,30,2,0,Rotterdam,1064,Apartment
Flat Claes de Vrieselaan,3021 JE Rotterdam (Middelland),2945,110,3,2,Rotterdam,2945,Apartment
Flat Bergselaan 275 D,3038 CD Rotterdam (Bergpolder),2000,94,5,1,Rotterdam,2000,Apartment
Flat Baan,3011 CB Rotterdam (Stadsdriehoek),3200,75,3,2,Rotterdam,3200,Apartment
House Laan van Avant-Garde,3059 RA Rotterdam (Nesselande),2700,128,5,2,Rotterdam,2700,House
Flat Diergaardesingel,3014 AH Rotterdam (Oude Westen),2995,136,4,1,Rotterdam,2995,Apartment
Studio Lieve Verschuierstraat,3021 ZD Rotterdam (Middelland),775,18,1,2,Rotterdam,775,Studio
House Burgemeester Le Fèvre de Montignylaan,3055 NC Rotterdam (Molenlaankwartier),3650,128,5,2,Rotterdam,3650,House
Flat Eric Kropstraat,3071 AE Rotterdam (Kop van Zuid - Entrepot),2750,140,2,2,Rotterdam,2750,Apartment
Flat Grote Visserijstraat,3026 CD Rotterdam (Tussendijken),1950,113,3,1,Rotterdam,1950,Apartment
Studio Willemsplein 565,3016 DN Rotterdam (Nieuwe Werk),2595,57,1,2,Rotterdam,2595,Studio
Flat Piekstraat 263,3071 EL Rotterdam (Feijenoord),1950,71,2,1,Rotterdam,1950,Apartment
Flat Theseusstraat,3054 RZ Rotterdam (Hillegersberg Noord),3995,133,4,2,Rotterdam,3995,Apartment
Flat Jan Pettersonstraat,3077 MN Rotterdam (Oud IJsselmonde),2495,90,3,2,Rotterdam,2495,Apartment
Flat Laan op Zuid 674,3071 AB Rotterdam (Kop van Zuid - Entrepot),2050,96,4,2,Rotterdam,2050,Apartment
Flat Tandwielstraat 609,3083 AV Rotterdam (Vreewijk),870,34,1,1,Rotterdam,870,Apartment
Flat Claes de Vrieselaan,3021 JA Rotterdam (Middelland),1750,60,2,2,Rotterdam,1750,Apartment
Flat Sint-Jobstraat,3024 EG Rotterdam (Schiemond),1900,100,2,2,Rotterdam,1900,Apartment
Flat Wilhelminakade,3072 AP Rotterdam (Kop van Zuid),2674,83,2,2,Rotterdam,2674,Apartment
Flat Oppert,3011 HV Rotterdam (Stadsdriehoek),2650,95,3,2,Rotterdam,2650,Apartment
House Paulus Potterstraat,3061 ZW Rotterdam (Kralingen West),2495,113,6,1,Rotterdam,2495,House
House Ribeslaan,3053 MN Rotterdam (Schiebroek),2995,164,6,1,Rotterdam,2995,House
Flat Frits Ruysstraat,3061 MC Rotterdam (Kralingen West),1048,50,2,2,Rotterdam,1048,Apartment
Flat Wilgenplaslaan,3052 SM Rotterdam (Schiebroek),900,63,2,1,Rotterdam,900,Apartment
Flat Karl Weisbardstraat,3015 GM Rotterdam (Dijkzigt),2995,68,2,2,Rotterdam,2995,Apartment
Flat Blaak,3011 GB Rotterdam (Stadsdriehoek),1640,88,3,1,Rotterdam,1640,Apartment
Flat Blaak,3011 GB Rotterdam (Stadsdriehoek),1050,45,2,1,Rotterdam,1050,Apartment
Flat Blaak,3011 GB Rotterdam (Stadsdriehoek),1299,60,2,1,Rotterdam,1299,Apartment
Flat Schieweg,3038 BR Rotterdam (Bergpolder),2495,101,4,1,Rotterdam,2495,Apartment
House Wemeldingestraat,3086 JT Rotterdam (Pendrecht),3600,62,6,1,Rotterdam,3600,House
Flat Berkelselaan,3037 PD Rotterdam (Liskwartier),2495,119,4,2,Rotterdam,2495,Apartment
Flat Oudedijk,3061 AB Rotterdam (Kralingen West),1649,65,1,2,Rotterdam,1649,Apartment
Flat Diogenesstraat,3076 AC Rotterdam (Lombardijen),999,70,4,1,Rotterdam,999,Apartment
Flat Zanglijsterstraat,3084 NT Rotterdam (Zuiderpark),1650,82,3,1,Rotterdam,1650,Apartment
Flat Gedempte Zalmhaven 452,3016 DT Rotterdam (Nieuwe Werk),9500,303,5,1,Rotterdam,9500,Apartment
Flat Chabotlaan,3055 AG Rotterdam (Molenlaankwartier),2095,83,3,1,Rotterdam,2095,Apartment
Studio Westblaak,3012 KP Rotterdam (Cool),595,23,2,2,Rotterdam,595,Studio
Flat Jan Evertsenplaats,3012 HN Rotterdam (Cool),2594,95,3,2,Rotterdam,2594,Apartment
Flat Van der Meydestraat,3039 TG Rotterdam (Blijdorp),2150,92,3,2,Rotterdam,2150,Apartment
House Van der Kloot Meyburgstraat,3067 EP Rotterdam (Het Lage Land),2475,132,4,2,Rotterdam,2475,House
Flat Baan 44 E,3011 CC Rotterdam (Stadsdriehoek),2095,71,3,1,Rotterdam,2095,Apartment
Flat Westerstraat,3016 DH Rotterdam (Nieuwe Werk),2700,105,4,1,Rotterdam,2700,Apartment
Flat Piekstraat,3071 EL Rotterdam (Feijenoord),2750,115,3,1,Rotterdam,2750,Apartment
Flat Gedempte Zalmhaven,3016 DT Rotterdam (Nieuwe Werk),2350,87,2,1,Rotterdam,2350,Apartment
Flat Lodewijk Pincoffsweg 390,3071 AS Rotterdam (Kop van Zuid - Entrepot),2600,138,3,1,Rotterdam,2600,Apartment
Flat Watergeusstraat,3025 HS Rotterdam (Bospolder),2350,80,3,2,Rotterdam,2350,Apartment
Flat Schepenstraat,3039 NA Rotterdam (Blijdorp),2100,68,4,2,Rotterdam,2100,Apartment
Flat Jufferkade 24,3011 VW Rotterdam (Stadsdriehoek),1995,75,3,2,Rotterdam,1995,Apartment
House Sophie Redmondstraat 28,3076 DJ Rotterdam (Lombardijen),3495,145,5,2,Rotterdam,3495,House
Flat Spireastraat,3053 DX Rotterdam (Schiebroek),2700,106,3,2,Rotterdam,2700,Apartment
Flat Bulgersteyn,3011 AB Rotterdam (Stadsdriehoek),2650,91,3,2,Rotterdam,2650,Apartment
Flat Baan,3011 CB Rotterdam (Stadsdriehoek),3300,105,3,1,Rotterdam,3300,Apartment
House Gdyniapad,3067 RN Rotterdam (Oosterflank),2300,133,6,1,Rotterdam,2300,House
Flat Schiedamsedijk,3011 EM Rotterdam (Stadsdriehoek),2895,90,3,2,Rotterdam,2895,Apartment
Flat Mauritsplaats,3012 CD Rotterdam (Cool),2000,77,3,1,Rotterdam,2000,Apartment
Flat Rodenrijsestraat 25 A,3037 NB Rotterdam (Liskwartier),2495,90,3,1,Rotterdam,2495,Apartment
Flat Kruiskade,3012 EG Rotterdam (Cool),1625,84,2,1,Rotterdam,1625,Apartment
Flat Kruiskade,3012 EG Rotterdam (Cool),1506,81,2,1,Rotterdam,1506,Apartment
Flat Sint-Jacobsplaats,3011 DD Rotterdam (Stadsdriehoek),2495,85,3,2,Rotterdam,2495,Apartment
Flat Boergoensevliet 121 B,3082 KL Rotterdam (Oud Charlois),2195,104,3,2,Rotterdam,2195,Apartment
Flat Adriaan Kooningsstraat,3077 ML Rotterdam (Oud IJsselmonde),2500,118,3,2,Rotterdam,2500,Apartment
Flat Goudsesingel 326 D,3011 KJ Rotterdam (Stadsdriehoek),2150,64,2,2,Rotterdam,2150,Apartment
Studio Eendrachtsweg,3012 LG Rotterdam (Cool),1770,50,1,2,Rotterdam,1770,Studio
House Burgemeester Le Fèvre de Montignylaan,3055 NC Rotterdam (Molenlaankwartier),3400,130,5,1,Rotterdam,3400,House
House Bergsingel,3037 GB Rotterdam (Liskwartier),2995,223,8,1,Rotterdam,2995,House
Flat Schiekade,3032 AX Rotterdam (Agniesebuurt),2200,87,3,1,Rotterdam,2200,Apartment
Flat Boompjes 624,3011 XZ Rotterdam (Stadsdriehoek),2750,79,3,2,Rotterdam,2750,Apartment
Flat Korte Hoogstraat 11 B,3011 GJ Rotterdam (Stadsdriehoek),2365,60,2,2,Rotterdam,2365,Apartment
Flat Abraham Kuyperlaan,3038 PK Rotterdam (Bergpolder),2343,78,2,2,Rotterdam,2343,Apartment
Flat 's-Gravendijkwal,3021 EA Rotterdam (Middelland),1850,60,3,1,Rotterdam,1850,Apartment
Flat Statenweg 123 b 1,3039 HK Rotterdam (Blijdorp),1483,75,3,0,Rotterdam,1483,Apartment
Flat Kruiskade 119 K,3012 EG Rotterdam (Cool),2130,81,3,1,Rotterdam,2130,Apartment
Flat Oranjeboomstraat 4 D,3071 BA Rotterdam (Feijenoord),1850,76,2,2,Rotterdam,1850,Apartment
House Blommersdijkselaan,3036 NC Rotterdam (Oude Noorden),2645,116,4,2,Rotterdam,2645,House
Flat Stroveer,3032 GB Rotterdam (Oude Noorden),1750,111,4,2,Rotterdam,1750,Apartment
Flat Zweedsestraat 133 A 02,3028 TS Rotterdam (Oud Mathenesse),1950,100,4,1,Rotterdam,1950,Apartment
Flat Hondiusstraat,3021 NJ Rotterdam (Middelland),1290,70,3,1,Rotterdam,1290,Apartment
Room Miltonstraat,3076 TH Rotterdam (Lombardijen),513,10,1,1,Rotterdam,513,Room
Flat Baan,3011 CB Rotterdam (Stadsdriehoek),2695,90,3,2,Rotterdam,2695,Apartment
Room Admiraal de Ruyterweg 40 E 2,3031 AD Rotterdam (Rubroek),541,64,1,1,Rotterdam,541,Room
Flat Kruisplein,3012 CC Rotterdam (Cool),3200,71,3,2,Rotterdam,3200,Apartment
Flat Kruisplein,3012 CC Rotterdam (Cool),2695,89,3,2,Rotterdam,2695,Apartment
Room Bergweg,3037 EJ Rotterdam (Liskwartier),1294,101,3,2,Rotterdam,1294,Room
Flat Middellandplein,3021 BV Rotterdam (Middelland),1425,35,2,2,Rotterdam,1425,Apartment
Flat Nolensstraat,3039 PK Rotterdam (Blijdorp),1995,120,4,1,Rotterdam,1995,Apartment
Studio Eendrachtsweg,3012 LG Rotterdam (Cool),1675,30,1,2,Rotterdam,1675,Studio
Flat Kruiskade,3012 EG Rotterdam (Cool),1925,108,3,1,Rotterdam,1925,Apartment
Flat Eendrachtsweg,3012 LB Rotterdam (Cool),2195,134,3,1,Rotterdam,2195,Apartment
Flat Kerkstraat,3054 NC Rotterdam (Hillegersberg Noord),2150,80,3,2,Rotterdam,2150,Apartment
Flat Delistraat,3072 ZK Rotterdam (Katendrecht),2500,139,4,1,Rotterdam,2500,Apartment
Flat Prins Frederikplein,3071 KS Rotterdam (Noordereiland),2350,120,4,1,Rotterdam,2350,Apartment
Flat Baan,3011 CB Rotterdam (Stadsdriehoek),1950,53,2,1,Rotterdam,1950,Apartment
Flat Gerard Scholtenstraat,3035 SC Rotterdam (Oude Noorden),2395,95,3,2,Rotterdam,2395,Apartment
Flat Lloydstraat 102,3024 EA Rotterdam (Schiemond),2650,144,2,1,Rotterdam,2650,Apartment
Flat Bierens de Haanweg,3076 DB Rotterdam (Lombardijen),2495,115,5,2,Rotterdam,2495,Apartment
Flat Abraham Kuyperlaan,3038 PK Rotterdam (Bergpolder),1943,60,2,2,Rotterdam,1943,Apartment
Studio Eendrachtsweg,3012 LG Rotterdam (Cool),1895,50,1,2,Rotterdam,1895,Studio
Flat Zwart Janstraat,3035 AS Rotterdam (Oude Noorden),2145,50,3,1,Rotterdam,2145,Apartment
Flat Burgemeester Meineszlaan,3022 BA Rotterdam (Nieuwe Westen),2050,104,3,2,Rotterdam,2050,Apartment
Flat Van Vollenhovenstraat,3016 BJ Rotterdam (Nieuwe Werk),2300,70,2,2,Rotterdam,2300,Apartment
Flat 's-Gravendijkwal,3014 EH Rotterdam (Middelland),1550,32,2,1,Rotterdam,1550,Apartment
Room Oostzeedijk 336 B 9,3063 CC Rotterdam (Struisenburg),685,15,9,1,Rotterdam,685,Room
Flat Houtlaan,3016 DA Rotterdam (Nieuwe Werk),5995,192,5,2,Rotterdam,5995,Apartment
Flat Kortenaerstraat,3012 VE Rotterdam (Cool),1895,69,2,2,Rotterdam,1895,Apartment
Flat Kobelaan,3067 MD Rotterdam (Oosterflank),2150,66,3,2,Rotterdam,2150,Apartment
Flat Tandwielstraat 525,3083 AV Rotterdam (Vreewijk),780,25,1,2,Rotterdam,780,Apartment
Room Kerkwervesingel 263,3086 HN Rotterdam (Pendrecht),750,23,1,1,Rotterdam,750,Room
"Studio Diergaardesingel 87 B, kamer 6",3014 HA Rotterdam (Oude Westen),379,13,1,1,Rotterdam,379,Studio
Flat Schalkeroord,3079 WB Rotterdam (Groot IJsselmonde),2495,80,4,2,Rotterdam,2495,Apartment
House Diepenbrocklaan 73,3055 WB Rotterdam (Molenlaankwartier),3450,147,6,1,Rotterdam,3450,House
Flat Sonmansstraat 126 A-01,3039 DP Rotterdam (Blijdorp),2950,107,4,1,Rotterdam,2950,Apartment
Studio Eendrachtsweg,3012 LG Rotterdam (Cool),1775,49,1,2,Rotterdam,1775,Studio
Flat Vierambachtsstraat,3023 AT Rotterdam (Nieuwe Westen),1395,35,2,2,Rotterdam,1395,Apartment
Flat Prins Frederikplein,3071 KS Rotterdam (Noordereiland),2750,125,4,2,Rotterdam,2750,Apartment
Flat Roo-Valkstraat,3032 RC Rotterdam (Agniesebuurt),3495,159,4,1,Rotterdam,3495,Apartment
Flat Pampuskade,3077 ZK Rotterdam (Oud IJsselmonde),1875,89,3,0,Rotterdam,1875,Apartment
Flat Vegastraat,3077 BV Rotterdam (Oud IJsselmonde),1995,88,3,2,Rotterdam,1995,Apartment
House Ribeslaan,3053 MK Rotterdam (Schiebroek),2650,135,6,2,Rotterdam,2650,House
House Ringvaartweg,3065 AH Rotterdam ('s-Gravenland),10000,347,6,2,Rotterdam,10000,House
Room Oostzeedijk 334 B 6,3063 CC Rotterdam (Struisenburg),839,26,1,1,Rotterdam,839,Room
Flat Kralingse Plaslaan 71,3061 BA Rotterdam (Kralingen West),2600,100,3,2,Rotterdam,2600,Apartment
Flat Jacob van Campenplein,3067 LD Rotterdam (Het Lage Land),847,80,3,1,Rotterdam,847,Apartment
Flat 's-Gravensingel,3062 SB Rotterdam (Kralingen Oost),2300,77,3,2,Rotterdam,2300,Apartment
Flat Boompjes,3011 XB Rotterdam (Stadsdriehoek),3300,82,3,2,Rotterdam,3300,Apartment
House Beverwaardseweg,3077 GB Rotterdam (Beverwaard),1995,120,5,2,Rotterdam,1995,House
Flat Roo-Valkstraat,3032 RC Rotterdam (Agniesebuurt),2535,149,3,1,Rotterdam,2535,Apartment
Flat Boompjes 630,3011 XZ Rotterdam (Stadsdriehoek),2650,75,3,2,Rotterdam,2650,Apartment
Flat Gedempte Zalmhaven 523,3011 BT Rotterdam (Stadsdriehoek),2250,104,3,2,Rotterdam,2250,Apartment
House Saskia Stuivelinglaan 11,3034 KT Rotterdam (Nieuw Crooswijk),3750,174,5,2,Rotterdam,3750,House
Studio Eendrachtsweg,3012 LG Rotterdam (Cool),1825,50,1,2,Rotterdam,1825,Studio
Flat Grotekerkplein,3011 GD Rotterdam (Stadsdriehoek),1495,34,2,2,Rotterdam,1495,Apartment
Flat Nobelstraat 101 B 01,3039 SL Rotterdam (Blijdorp),2195,93,5,2,Rotterdam,2195,Apartment
House Alexander Dubcekstraat 8,3065 EJ Rotterdam ('s-Gravenland),3100,200,5,1,Rotterdam,3100,House
Flat Weena 201,3013 AL Rotterdam (Cs Kwartier),2650,110,3,1,Rotterdam,2650,Apartment
Room Schielaan,3043 HE Rotterdam (Overschie),680,25,1,1,Rotterdam,680,Room
Flat Wilhelminakade,3072 AP Rotterdam (Kop van Zuid),3995,127,3,2,Rotterdam,3995,Apartment
Flat Noorderhavenkade,3039 RD Rotterdam (Blijdorp),2145,76,3,1,Rotterdam,2145,Apartment
Flat Lombardkade,3011 ZG Rotterdam (Stadsdriehoek),2450,90,3,2,Rotterdam,2450,Apartment
House Breitnerstraat 107 A,3015 XE Rotterdam (Oude Westen),2850,135,4,2,Rotterdam,2850,House
Flat Brede Hilledijk 638,3072 NK Rotterdam (Katendrecht),2000,105,3,2,Rotterdam,2000,Apartment
Flat Spoorsingel,3033 GP Rotterdam (Provenierswijk),1494,63,2,2,Rotterdam,1494,Apartment
Flat Sint-Jacobstraat,3011 DK Rotterdam (Stadsdriehoek),2400,96,5,1,Rotterdam,2400,Apartment
Flat Claes de Vrieselaan 21 B,3021 JB Rotterdam (Middelland),2750,178,4,1,Rotterdam,2750,Apartment
Flat Osseweistraat,3023 DD Rotterdam (Nieuwe Westen),2500,101,6,1,Rotterdam,2500,Apartment
Studio Eendrachtsweg,3012 LG Rotterdam (Cool),1595,50,1,2,Rotterdam,1595,Studio
House Flying Dutchmanstraat,3077 ZH Rotterdam (Oud IJsselmonde),1565,99,3,0,Rotterdam,1565,House
Flat Bijlwerffstraat 19 A,3039 VD Rotterdam (Blijdorp),2250,65,3,1,Rotterdam,2250,Apartment
Flat Waterloostraat,3062 TL Rotterdam (Kralingen Oost),3000,160,1,2,Rotterdam,3000,Apartment
House Ringvaartweg,3065 AE Rotterdam ('s-Gravenland),8500,382,7,2,Rotterdam,8500,House
Flat Kruiskade,3012 EG Rotterdam (Cool),2522,83,2,2,Rotterdam,2522,Apartment
Flat Gedempte Zalmhaven 190,3016 DT Rotterdam (Nieuwe Werk),3450,112,3,2,Rotterdam,3450,Apartment
Flat Schieweg,3038 BG Rotterdam (Bergpolder),1675,96,3,1,Rotterdam,1675,Apartment
Flat Graaf Florisstraat,3021 CA Rotterdam (Middelland),2800,140,3,2,Rotterdam,2800,Apartment
Flat Landverhuizersplein 12,3072 MH Rotterdam (Kop van Zuid),2350,103,3,1,Rotterdam,2350,Apartment
Flat Gedempte Zalmhaven 527,3011 BT Rotterdam (Stadsdriehoek),2250,125,3,1,Rotterdam,2250,Apartment
Flat Wierdsmaplein,3072 MJ Rotterdam (Kop van Zuid),2500,80,2,2,Rotterdam,2500,Apartment
House Maashavenkade 119,3072 ES Rotterdam (Katendrecht),2600,166,7,2,Rotterdam,2600,House
Flat Wijnbrugstraat 122,3011 XW Rotterdam (Stadsdriehoek),2550,98,3,2,Rotterdam,2550,Apartment
Flat Den Uylsingel,3066 TC Rotterdam (Prinsenland),1749,89,3,2,Rotterdam,1749,Apartment
Flat Gouvernestraat,3014 PN Rotterdam (Oude Westen),2293,108,2,2,Rotterdam,2293,Apartment
Flat Jaffa,3061 JK Rotterdam (Kralingen West),1825,60,2,2,Rotterdam,1825,Apartment
Flat Nolensstraat 23 B-02,3039 PL Rotterdam (Blijdorp),2450,107,4,1,Rotterdam,2450,Apartment
Flat Binnenrotte 295,3011 HB Rotterdam (Stadsdriehoek),2750,101,3,2,Rotterdam,2750,Apartment
House Flying Dutchmanstraat,3077 ZH Rotterdam (Oud IJsselmonde),1795,120,3,0,Rotterdam,1795,House
Flat Heemskerkstraat,3038 VE Rotterdam (Bergpolder),1744,50,1,2,Rotterdam,1744,Apartment
Flat Schinkelstraat,3061 MN Rotterdam (Kralingen West),2700,90,3,2,Rotterdam,2700,Apartment
Flat Hoogstraat,3011 PR Rotterdam (Stadsdriehoek),2700,69,4,2,Rotterdam,2700,Apartment
Flat Korte Hoogstraat,3011 GJ Rotterdam (Stadsdriehoek),2299,85,2,2,Rotterdam,2299,Apartment
Flat Grotekerkplein,3011 GD Rotterdam (Stadsdriehoek),1795,35,2,0,Rotterdam,1795,Apartment
Room Willemskade,3016 DK Rotterdam (Nieuwe Werk),795,7,1,2,Rotterdam,795,Room
Room Willemskade,3016 DK Rotterdam (Nieuwe Werk),835,7,1,2,Rotterdam,835,Room
Room Willemskade,3016 DK Rotterdam (Nieuwe Werk),748,7,1,2,Rotterdam,748,Room
Room Willemskade,3016 DK Rotterdam (Nieuwe Werk),682,7,1,2,Rotterdam,682,Room
Room Willemskade,3016 DK Rotterdam (Nieuwe Werk),806,7,1,2,Rotterdam,806,Room
Room Willemskade,3016 DK Rotterdam (Nieuwe Werk),566,7,1,2,Rotterdam,566,Room
